id,n_moa,is_Activated
id_e49faba99,1,True
id_e49fc04d6,0,False
id_e4a300a4d,1,True
id_e4a3ccf1a,1,True
id_e4a670035,0,False
id_e4a96e5b3,1,True
id_e4ab9bb4d,0,False
id_e4ac2d4dc,1,True
id_e4ac34e41,1,True
id_e4ae3e588,1,True
id_e4b0f3306,0,False
id_e4b1c6f92,0,False
id_e4b466184,0,False
id_e4b6a1bdf,1,True
id_e4bc80e5a,1,True
id_e4bc848ad,1,True
id_e4be42664,1,True
id_e4c2bf289,1,True
id_e4c8be8b3,1,True
id_e4c9ab992,0,False
id_e4cf2568f,1,True
id_e4cf7f0c7,1,True
id_e4d140709,1,True
id_e4d4f23f0,1,True
id_e4d5adf1e,1,True
id_e4d5d2a55,2,True
id_e4e23821b,0,False
id_e4e2eea41,1,True
id_e4e5502a8,1,True
id_e4e599a25,1,True
id_e4e7d63e9,0,False
id_e4eb15a80,1,True
id_e4ebe1469,0,False
id_e4eee6865,1,True
id_e4f00b446,0,False
id_e4f2af1e2,1,True
id_e4f775263,1,True
id_e4fad5373,1,True
id_e4fc06465,1,True
id_e4feb5a14,0,False
id_e5067cbc2,2,True
id_e50de5e77,0,False
id_e51044992,1,True
id_e51a72ff9,1,True
id_e51bb23cf,0,False
id_e51cf3a5d,1,True
id_e51cf544f,0,False
id_e51f1da2c,1,True
id_e523a40c4,0,False
id_e52a240d3,1,True
id_e52b6021d,1,True
id_e53160f60,3,True
id_e5359fe14,0,False
id_e53997e6b,0,False
id_e53a80916,1,True
id_e53aa906e,2,True
id_e53b42b47,1,True
id_e54112777,1,True
id_e5413900b,0,False
id_e541f7d81,2,True
id_e544b6717,0,False
id_e5453727d,0,False
id_e5500b514,0,False
id_e5510d37a,0,False
id_e5529ed14,1,True
id_e554c09b6,1,True
id_e55541fc4,1,True
id_e55575263,1,True
id_e559d7408,1,True
id_e55b3ea58,0,False
id_e55b7174a,1,True
id_e55d69f0a,1,True
id_e55db10c4,1,True
id_e55e7359a,0,False
id_e56075dce,1,True
id_e563abe78,1,True
id_e563c01d2,1,True
id_e5669d5fd,0,False
id_e566c136e,1,True
id_e567d1e24,1,True
id_e567d23a5,0,False
id_e569a02f9,1,True
id_e569fc03d,0,False
id_e56a0e81a,0,False
id_e56fe466c,0,False
id_e57590893,0,False
id_e577d0dc2,0,False
id_e57f16311,1,True
id_e580f481c,1,True
id_e582d17bf,0,False
id_e58401f0c,1,True
id_e584182a5,1,True
id_e58576cb3,1,True
id_e58c7ce09,1,True
id_e58f6836c,1,True
id_e59188f96,0,False
id_e5936161d,2,True
id_e59b4138d,1,True
id_e59d4b9b1,0,False
id_e5a54d054,0,False
id_e5a5b9443,1,True
id_e5aa575a0,1,True
id_e5ac1b54d,1,True
id_e5ae8674c,0,False
id_e5af454df,1,True
id_e5aff349e,0,False
id_e5b758d33,1,True
id_e5babf957,0,False
id_e5bbc5991,0,False
id_e5c50e4af,1,True
id_e5c8ea466,0,False
id_e5c99bba5,1,True
id_e5cb7d8a2,1,True
id_e5d04ab28,1,True
id_e5d1a1f16,2,True
id_e5d2eff94,1,True
id_e5d837c5b,0,False
id_e5db2f1c1,0,False
id_e5e43c721,1,True
id_e5e7b613a,0,False
id_e5e8e5db4,1,True
id_e5e9e212a,1,True
id_e5ead21c1,1,True
id_e5eb05460,0,False
id_e5ebf3019,0,False
id_e5ed90b0e,1,True
id_e5eecf068,3,True
id_e5f0f3192,1,True
id_e5f52410e,0,False
id_e5f8636a0,0,False
id_e5f9e3b4c,1,True
id_e5fa20e08,1,True
id_e5fafbfb1,1,True
id_e5fdd7112,2,True
id_e5ffe85ba,1,True
id_e601b3d3d,0,False
id_e6032ecb1,1,True
id_e604f2390,0,False
id_e60c9bb57,0,False
id_e6112ade1,1,True
id_e611445e6,0,False
id_e6170ff99,1,True
id_e61a32bb2,1,True
id_e61bfd968,0,False
id_e61f22fa9,0,False
id_e624b8c77,0,False
id_e624d04de,1,True
id_e62ce9e92,1,True
id_e6333fc89,0,False
id_e636c4c3b,1,True
id_e638db82b,0,False
id_e63b09bab,1,True
id_e63bd949d,0,False
id_e64397295,0,False
id_e6457ea77,0,False
id_e6471d5a7,1,True
id_e6474b86d,0,False
id_e64b30917,1,True
id_e64d8e450,1,True
id_e64f32375,0,False
id_e64f6c7b8,1,True
id_e6507d3bc,1,True
id_e654b453f,1,True
id_e6555141b,0,False
id_e65860a94,1,True
id_e658b3bc4,0,False
id_e65cbe66b,1,True
id_e662a654d,0,False
id_e66532498,1,True
id_e666d00c5,1,True
id_e66c0657c,1,True
id_e66cee11b,0,False
id_e66d84c9d,1,True
id_e66de2840,1,True
id_e66f24f2a,2,True
id_e67791748,1,True
id_e679e8b67,1,True
id_e6819fc19,0,False
id_e68546ae6,0,False
id_e687ad7aa,2,True
id_e68ae43c4,1,True
id_e68e68219,3,True
id_e692f4fee,1,True
id_e6936f697,1,True
id_e696de075,1,True
id_e69bd3923,0,False
id_e69cad3d2,2,True
id_e6a7b6285,1,True
id_e6a83df0f,0,False
id_e6a847a00,0,False
id_e6aad735e,1,True
id_e6aeb67d5,0,False
id_e6afbcb4e,0,False
id_e6affbdea,0,False
id_e6b134b01,1,True
id_e6b90e686,1,True
id_e6ba2df22,0,False
id_e6bcbd588,0,False
id_e6c103666,0,False
id_e6c4b499c,0,False
id_e6c9ae691,1,True
id_e6d37d055,0,False
id_e6d5612a8,1,True
id_e6d8d9a75,1,True
id_e6da104d7,3,True
id_e6db660e8,1,True
id_e6dc0d8b5,1,True
id_e6e6d8abc,0,False
id_e6e6f90de,1,True
id_e6e90166e,0,False
id_e6ea4bb40,1,True
id_e6eb78fbb,1,True
id_e6ec45046,1,True
id_e6f2d9eb9,1,True
id_e701b682a,1,True
id_e70289852,2,True
id_e703ddf86,0,False
id_e705cfa04,2,True
id_e7087bdc9,1,True
id_e7098280c,0,False
id_e709f5ddb,1,True
id_e709fd93d,1,True
id_e70b2f226,1,True
id_e70b5e472,0,False
id_e71001d7f,0,False
id_e7114d627,0,False
id_e7120d779,1,True
id_e714f26f0,0,False
id_e71709232,0,False
id_e717d8d8e,0,False
id_e71b1f2fd,1,True
id_e72513de1,1,True
id_e726b5453,1,True
id_e7290a9ed,3,True
id_e72a06b6c,1,True
id_e72a922db,1,True
id_e72e3a5f2,1,True
id_e72f44d74,1,True
id_e731b25a3,1,True
id_e732c6d91,1,True
id_e737deb13,0,False
id_e7391c385,1,True
id_e73a57673,1,True
id_e73d23ba7,0,False
id_e73fe3495,1,True
id_e740d2466,0,False
id_e74526544,1,True
id_e745ca7ce,1,True
id_e746083de,1,True
id_e7476a022,0,False
id_e7547de97,0,False
id_e755e8141,1,True
id_e7566066d,0,False
id_e75a18961,0,False
id_e75bb9780,0,False
id_e75c11349,1,True
id_e75c3442f,0,False
id_e762fbc2e,1,True
id_e767c010a,1,True
id_e768562b5,0,False
id_e76993738,1,True
id_e76ba1b84,0,False
id_e7731b10c,1,True
id_e775891aa,1,True
id_e77ec0ade,2,True
id_e781e26a4,1,True
id_e78210725,0,False
id_e784267cd,1,True
id_e784ee6a7,1,True
id_e787bb5b4,0,False
id_e78dc86cf,0,False
id_e790dcdb3,0,False
id_e79465059,1,True
id_e7989f7b6,1,True
id_e79ba22c6,0,False
id_e7a01b0b1,0,False
id_e7a0ef575,2,True
id_e7a16e7be,1,True
id_e7a598de7,1,True
id_e7a80b32a,1,True
id_e7a86c67b,1,True
id_e7aa0d086,2,True
id_e7ad16295,1,True
id_e7ad2add6,1,True
id_e7ae52b09,0,False
id_e7b158df6,1,True
id_e7b4a839b,1,True
id_e7b631ef9,0,False
id_e7b755be7,1,True
id_e7b83e9fe,1,True
id_e7ba9510b,0,False
id_e7be5eff7,0,False
id_e7c07368b,3,True
id_e7c396171,0,False
id_e7c5722a1,1,True
id_e7c5b1220,0,False
id_e7d77d095,0,False
id_e7db11ccd,1,True
id_e7db39e92,1,True
id_e7dc19e90,1,True
id_e7e02f5fb,0,False
id_e7e05ad5e,1,True
id_e7e0a4bc4,1,True
id_e7e129efa,1,True
id_e7e49e1fa,1,True
id_e7e9a02e0,1,True
id_e7f0231f0,1,True
id_e7f0f79c3,1,True
id_e7f11386b,1,True
id_e7f12ac01,1,True
id_e7f2cd6dd,1,True
id_e7f8c9db1,1,True
id_e8002ce6c,1,True
id_e802eab27,0,False
id_e80591afb,1,True
id_e805d1409,0,False
id_e807d25ad,0,False
id_e814c5671,1,True
id_e814c8682,1,True
id_e815f0a13,1,True
id_e81aa34d0,1,True
id_e81d08ff0,1,True
id_e81d6503f,0,False
id_e821ef533,1,True
id_e82354177,1,True
id_e8240624c,1,True
id_e825102eb,0,False
id_e825bfc62,0,False
id_e82a60df0,0,False
id_e82b6d3ec,1,True
id_e82fa169e,0,False
id_e83358055,1,True
id_e83415797,0,False
id_e835ac7d2,0,False
id_e83720bd3,0,False
id_e83990678,1,True
id_e83c56b31,1,True
id_e83f3b42e,3,True
id_e8420f6d9,1,True
id_e847e45ac,0,False
id_e84837a1b,0,False
id_e84a648a4,1,True
id_e85146449,0,False
id_e851ea473,0,False
id_e853ac75f,0,False
id_e8590986b,0,False
id_e85d82cdc,1,True
id_e85e83e80,3,True
id_e85ec5b46,0,False
id_e861a9b2a,0,False
id_e8637f695,0,False
id_e8641e9e8,1,True
id_e86846f0d,1,True
id_e86878e30,2,True
id_e872e9773,0,False
id_e87626763,1,True
id_e876b9f01,0,False
id_e87753f3a,1,True
id_e87815259,1,True
id_e87d33e44,0,False
id_e87f6ec78,1,True
id_e87f8bc60,0,False
id_e88001c5f,1,True
id_e88568998,0,False
id_e886e7022,1,True
id_e8895c42b,0,False
id_e8899f0df,1,True
id_e88bde1c9,1,True
id_e88e993ff,1,True
id_e89110a15,0,False
id_e8911c58b,0,False
id_e89827930,0,False
id_e89a70e77,1,True
id_e89ac3b19,1,True
id_e8a2566f0,2,True
id_e8a57b916,0,False
id_e8a7a1fb9,1,True
id_e8abd2fb8,1,True
id_e8adc38e8,1,True
id_e8aec1a2f,1,True
id_e8b50dc41,1,True
id_e8b629224,1,True
id_e8ba1c7c7,2,True
id_e8bdcf771,0,False
id_e8c0fb950,0,False
id_e8c33d597,0,False
id_e8c3df5b4,0,False
id_e8c768cad,0,False
id_e8cc00b93,0,False
id_e8cd13040,0,False
id_e8ce8e52c,1,True
id_e8cee6cdc,0,False
id_e8cf1b9f0,0,False
id_e8cf68ea3,1,True
id_e8d15647c,1,True
id_e8d1f4aef,0,False
id_e8d48b1f7,0,False
id_e8d80e69b,1,True
id_e8dc2125c,1,True
id_e8ddfb2d1,0,False
id_e8de06304,1,True
id_e8df460d1,1,True
id_e8e474e2c,0,False
id_e8e680cce,1,True
id_e8e6a101f,0,False
id_e8e961d5f,1,True
id_e8e98b14e,0,False
id_e8edabb3d,3,True
id_e8ef041e1,1,True
id_e8f2e2df0,1,True
id_e8f3d598e,1,True
id_e8f6c5259,1,True
id_e8f8dd0a2,1,True
id_e8fedcabf,1,True
id_e8ff7bd81,0,False
id_e8ffc947a,0,False
id_e900a00bd,1,True
id_e904ca3b3,1,True
id_e908491cb,0,False
id_e91171a6d,0,False
id_e9190ae1f,0,False
id_e91dc177a,0,False
id_e91e143b6,1,True
id_e91fab646,1,True
id_e92015e5b,1,True
id_e920655d9,1,True
id_e9216d28e,2,True
id_e924ce910,1,True
id_e92b4069b,1,True
id_e92dfd6c4,1,True
id_e92e6b14f,1,True
id_e930ad37a,1,True
id_e937a9d0c,0,False
id_e938af186,1,True
id_e93d6fc04,0,False
id_e93dd23fc,0,False
id_e9406900a,2,True
id_e94220660,1,True
id_e94375153,1,True
id_e94524e4c,1,True
id_e9487d569,1,True
id_e94f9909d,0,False
id_e95044219,0,False
id_e9560dd88,0,False
id_e95a57091,0,False
id_e95cfe761,1,True
id_e95f2dc5f,1,True
id_e96121216,0,False
id_e965769e1,1,True
id_e967446e4,1,True
id_e96997727,0,False
id_e96bae5eb,1,True
id_e975f7b25,0,False
id_e975fb861,0,False
id_e97618ec1,1,True
id_e97b61646,1,True
id_e9810cdd7,1,True
id_e9887cd95,1,True
id_e98d7164c,1,True
id_e990c7bdf,0,False
id_e991ac9b8,0,False
id_e9944caa4,1,True
id_e996f2238,0,False
id_e997fb7ad,0,False
id_e998226cb,0,False
id_e999f8782,2,True
id_e99b24637,1,True
id_e99e47e58,1,True
id_e99f535d1,0,False
id_e9a164c88,1,True
id_e9a29d2c5,2,True
id_e9a98de61,1,True
id_e9ab1e5ac,0,False
id_e9ad8d9ba,0,False
id_e9adea182,1,True
id_e9bef2e76,1,True
id_e9c15f18a,0,False
id_e9c1758c0,1,True
id_e9c187b6e,1,True
id_e9c2a8676,1,True
id_e9cbf3fc3,1,True
id_e9cc35f93,1,True
id_e9d0ae97b,1,True
id_e9d1d478e,0,False
id_e9d43d8a7,1,True
id_e9d80d6e6,1,True
id_e9d90a4b7,1,True
id_e9dd356bf,2,True
id_e9ddd81e3,1,True
id_e9decd152,1,True
id_e9df0e994,1,True
id_e9df58edf,0,False
id_e9e087976,1,True
id_e9e435059,1,True
id_e9e601ea8,0,False
id_e9e9fbdf1,2,True
id_e9ec8653e,1,True
id_e9ed24ea3,1,True
id_e9efe43a0,0,False
id_e9f2bb269,3,True
id_e9f363c6b,1,True
id_e9f3982e1,0,False
id_e9f4f37bd,1,True
id_e9f7d86b3,1,True
id_ea06d6c5c,1,True
id_ea0878d7e,0,False
id_ea09545df,1,True
id_ea0a2b51c,0,False
id_ea0acabe4,1,True
id_ea0e5703a,1,True
id_ea0f9612c,1,True
id_ea10bc475,1,True
id_ea17a8181,1,True
id_ea1b3b1fa,1,True
id_ea1b9802d,1,True
id_ea1bab496,1,True
id_ea1f019b8,0,False
id_ea235b364,1,True
id_ea249e673,1,True
id_ea2b1f84b,0,False
id_ea2b9ba21,2,True
id_ea2c4cf0e,2,True
id_ea2cff9ce,1,True
id_ea2e41062,0,False
id_ea303d97a,1,True
id_ea3150496,1,True
id_ea33f753a,2,True
id_ea45b078d,1,True
id_ea53e411e,1,True
id_ea546fc4a,1,True
id_ea5521298,0,False
id_ea5930846,1,True
id_ea5a2655b,1,True
id_ea5f6e47e,1,True
id_ea5fc7f44,1,True
id_ea6058ca8,1,True
id_ea6061df2,1,True
id_ea6500454,1,True
id_ea674e6a2,1,True
id_ea6be8295,0,False
id_ea6d92dde,0,False
id_ea7169a5d,1,True
id_ea743031d,1,True
id_ea74d7849,1,True
id_ea7797ace,0,False
id_ea79642b9,0,False
id_ea7c26ea3,0,False
id_ea7efca55,1,True
id_ea80f8ca0,1,True
id_ea84db1b9,1,True
id_ea86c181a,1,True
id_ea89dcaa2,0,False
id_ea8ac0783,0,False
id_ea903dc55,1,True
id_ea924bb00,1,True
id_ea94dfaae,1,True
id_ea9500a74,1,True
id_ea9759b6b,0,False
id_ea9dea89a,1,True
id_ea9ef2fd4,0,False
id_eaa225edf,0,False
id_eaa317e68,0,False
id_eaa4575e5,1,True
id_eaa4b52c2,2,True
id_eaae08467,1,True
id_eab0679dd,0,False
id_eabee054b,0,False
id_eac18f875,1,True
id_eac3ab7c5,1,True
id_eacbe7807,0,False
id_eacc12dc9,1,True
id_ead312982,1,True
id_ead564b10,1,True
id_ead62f1aa,0,False
id_ead677751,0,False
id_eadd38d71,1,True
id_eae187f26,1,True
id_eae279fca,0,False
id_eaf2628d9,0,False
id_eaf3555de,1,True
id_eaf62f46b,1,True
id_eaf702e9f,0,False
id_eaf8a3493,1,True
id_eafb9d70e,2,True
id_eafee64b0,2,True
id_eb024467b,0,False
id_eb03324d9,1,True
id_eb04c174f,0,False
id_eb0602933,1,True
id_eb081d5be,1,True
id_eb112944d,1,True
id_eb136b93f,1,True
id_eb17548a5,0,False
id_eb1da3682,0,False
id_eb214a054,1,True
id_eb22048f7,1,True
id_eb233ab56,1,True
id_eb28ccb60,1,True
id_eb2d47380,0,False
id_eb2dd6ae7,1,True
id_eb316bb23,2,True
id_eb32c0fb3,1,True
id_eb3451e15,1,True
id_eb37c11bd,2,True
id_eb39f4dec,0,False
id_eb3abd59d,1,True
id_eb3b41cd4,1,True
id_eb3d00d02,0,False
id_eb414da45,1,True
id_eb44ef064,2,True
id_eb47b3370,0,False
id_eb4ac9715,0,False
id_eb57c5102,0,False
id_eb5f8e61d,0,False
id_eb64d285a,1,True
id_eb680e83a,1,True
id_eb6acd033,0,False
id_eb6bdc485,0,False
id_eb6f38631,0,False
id_eb73115f2,0,False
id_eb73de168,0,False
id_eb73f5acb,1,True
id_eb7855de5,0,False
id_eb7957295,1,True
id_eb79755b6,1,True
id_eb7987d40,1,True
id_eb7c5515c,0,False
id_eb8892572,0,False
id_eb896c571,0,False
id_eb8b4f216,0,False
id_eb8c76908,1,True
id_eb8ea3423,1,True
id_eb96f2567,3,True
id_eb98ce00e,1,True
id_eb9ac2e4c,0,False
id_eb9e1d6ff,0,False
id_eba09512e,0,False
id_eba163b91,1,True
id_eba83305c,0,False
id_ebaa991c6,1,True
id_ebabe9367,1,True
id_ebb0ad7c0,2,True
id_ebb3ce1ae,1,True
id_ebb5a91c8,2,True
id_ebb7453cd,1,True
id_ebbbdfa2f,0,False
id_ebbd70844,0,False
id_ebbd9a709,1,True
id_ebbe0000d,1,True
id_ebbf7c7f0,1,True
id_ebc041ed4,0,False
id_ebc4ee178,1,True
id_ebc91ad35,1,True
id_ebcc0fb15,1,True
id_ebcf3ecef,2,True
id_ebcfa1438,1,True
id_ebd18e107,2,True
id_ebd60aafd,0,False
id_ebd87fa53,0,False
id_ebd8e05e4,0,False
id_ebe05e041,1,True
id_ebe17653e,2,True
id_ebe17c856,0,False
id_ebe20b3ee,1,True
id_ebec0f8b5,0,False
id_ebec83abd,0,False
id_ebec8b17a,1,True
id_ebee0318e,1,True
id_ebee494f3,1,True
id_ebee6d427,1,True
id_ebf387cc7,1,True
id_ebf3b6b36,0,False
id_ebf966b6b,0,False
id_ebfb5a0ed,0,False
id_ebfebed8d,1,True
id_ec077c338,0,False
id_ec1179bfc,1,True
id_ec1350050,1,True
id_ec1532727,0,False
id_ec1957bdc,1,True
id_ec1c32780,1,True
id_ec1e09793,0,False
id_ec1fb0860,0,False
id_ec21ac568,0,False
id_ec2f24878,1,True
id_ec319843a,0,False
id_ec3535fc8,2,True
id_ec39aa465,1,True
id_ec3df4c1e,0,False
id_ec3e0bc1b,0,False
id_ec3fe2587,0,False
id_ec415008d,1,True
id_ec421035c,1,True
id_ec429c479,1,True
id_ec4a2d3bd,1,True
id_ec4b3381d,0,False
id_ec50d1187,1,True
id_ec5a45f0f,0,False
id_ec5b0d10d,0,False
id_ec60b6261,0,False
id_ec67f75e9,1,True
id_ec6ca715c,0,False
id_ec6d4d766,0,False
id_ec6d64c3d,0,False
id_ec6d6a332,1,True
id_ec725cac8,0,False
id_ec733e706,0,False
id_ec80def11,1,True
id_ec819e87a,1,True
id_ec833a1f6,1,True
id_ec858b4aa,1,True
id_ec87d8c78,1,True
id_ec9000360,1,True
id_ec90577c6,1,True
id_ec9092c20,2,True
id_ec90a7606,0,False
id_ec91cd051,0,False
id_ec91fb08b,0,False
id_ec92881d5,1,True
id_ec929f5d9,1,True
id_ec943411d,1,True
id_ec953a6df,1,True
id_ec959b485,1,True
id_ec978dbaf,0,False
id_eca0b3673,1,True
id_eca19ca76,0,False
id_eca8a5fc4,1,True
id_ecab7b17f,0,False
id_ecac55a05,2,True
id_ecad8e3b2,0,False
id_ecaf5a9f0,1,True
id_ecafc2dfa,0,False
id_ecb0dd692,0,False
id_ecb4c930a,1,True
id_ecba87304,1,True
id_ecbc93d10,0,False
id_ecbcfb064,1,True
id_ecbd3d6ca,1,True
id_ecbf3ba93,0,False
id_ecc224763,0,False
id_ecc290522,1,True
id_ecc44702d,0,False
id_ecc5b9917,1,True
id_ecc74686e,1,True
id_ecca32f33,1,True
id_eccb8de0e,1,True
id_eccfbd6d1,1,True
id_eccfce803,0,False
id_ecd0c5c60,1,True
id_ecd5bd967,1,True
id_ecd609102,1,True
id_ecd6d3f33,1,True
id_ecd867782,1,True
id_ecd93ee5d,1,True
id_ecdb30cc9,1,True
id_ecdd22ea4,1,True
id_ece1ee273,1,True
id_ece5c78eb,1,True
id_ece75ae6e,0,False
id_ecea5c7ac,1,True
id_ecef32fc3,1,True
id_ecf2983ee,0,False
id_ecf415866,1,True
id_ecf5e7882,0,False
id_ecf68a4f2,1,True
id_ecf8b0e92,0,False
id_ed039d359,1,True
id_ed0527797,0,False
id_ed0aabfca,1,True
id_ed0c2c878,1,True
id_ed0e6ca8d,0,False
id_ed12752be,1,True
id_ed15404fc,0,False
id_ed16b0ec3,1,True
id_ed1977106,0,False
id_ed19a98ce,1,True
id_ed1aa9709,0,False
id_ed1b2f18e,2,True
id_ed1b4d130,0,False
id_ed1b5ba53,0,False
id_ed1f4db9d,1,True
id_ed2194abd,0,False
id_ed28b6bf4,1,True
id_ed28f8435,1,True
id_ed295d68b,0,False
id_ed2ab389c,1,True
id_ed2cd2751,1,True
id_ed2cd5041,0,False
id_ed2d60216,1,True
id_ed2d625d4,0,False
id_ed2f36f4f,0,False
id_ed3199970,1,True
id_ed362411b,0,False
id_ed3b634ab,1,True
id_ed3be9811,1,True
id_ed3ee4e80,0,False
id_ed3f9417b,1,True
id_ed4521cc6,0,False
id_ed45c5c6b,1,True
id_ed482c82a,1,True
id_ed4bea037,1,True
id_ed4f5a871,4,True
id_ed502c34f,0,False
id_ed53661a5,1,True
id_ed55649cd,1,True
id_ed55cbe23,1,True
id_ed55f7986,0,False
id_ed575e715,1,True
id_ed577c08b,1,True
id_ed5859dc7,0,False
id_ed5e0ba82,1,True
id_ed6010ae3,1,True
id_ed6310ac5,1,True
id_ed686f986,0,False
id_ed6ab0172,1,True
id_ed78df736,2,True
id_ed790091b,0,False
id_ed7e98d43,1,True
id_ed8485308,0,False
id_ed85186f4,0,False
id_ed898ea22,0,False
id_ed8b17cf0,2,True
id_ed8f44b1f,1,True
id_ed9355bf5,1,True
id_ed9428270,1,True
id_eda115ee5,1,True
id_eda3e5830,1,True
id_eda4e7982,0,False
id_eda59b8e6,1,True
id_edaafd761,0,False
id_edae5186e,0,False
id_edb803cf0,0,False
id_edb992b0d,0,False
id_edbdb86e9,1,True
id_edbee03c0,1,True
id_edc0a032b,0,False
id_edc392740,1,True
id_edc430e9d,1,True
id_edc5f6e28,0,False
id_edc7ed909,1,True
id_edcba8a3e,0,False
id_edcf3a295,1,True
id_edcf7f1d5,1,True
id_edd648571,1,True
id_edd7cd4a4,0,False
id_edd8518fe,0,False
id_edd91c4c8,0,False
id_eddbe461b,0,False
id_eddd58e30,0,False
id_eddf16aa6,0,False
id_ede1e4bc0,0,False
id_ede65018a,0,False
id_ede8cbea6,2,True
id_edeea9549,1,True
id_edeff5abc,1,True
id_edf210f4e,1,True
id_edf3cb370,0,False
id_edf6161e4,0,False
id_edffb7280,1,True
id_ee0172182,0,False
id_ee04894ff,2,True
id_ee048f08c,0,False
id_ee0657e93,1,True
id_ee0756575,1,True
id_ee08216af,2,True
id_ee0d85c87,1,True
id_ee0f6d1f5,1,True
id_ee0ffa9ce,1,True
id_ee1296b63,0,False
id_ee13bc77c,4,True
id_ee1b4abe4,2,True
id_ee1c7e8f5,0,False
id_ee1d9eab8,2,True
id_ee24ee33d,0,False
id_ee25abcd6,0,False
id_ee2743274,1,True
id_ee281cb20,1,True
id_ee2fa6537,0,False
id_ee367a48d,1,True
id_ee36c76ed,1,True
id_ee374c2be,0,False
id_ee37a2b7d,0,False
id_ee3880422,0,False
id_ee39c652f,1,True
id_ee3a6fa50,0,False
id_ee3b5f176,0,False
id_ee42485c6,0,False
id_ee43e722f,0,False
id_ee454c8da,1,True
id_ee466faac,0,False
id_ee46d8dc1,1,True
id_ee47af903,0,False
id_ee4844700,1,True
id_ee4b5b985,0,False
id_ee4d08016,1,True
id_ee4d4697a,1,True
id_ee504907b,0,False
id_ee50653b8,0,False
id_ee5327460,1,True
id_ee5625080,1,True
id_ee590856a,1,True
id_ee5a9887a,0,False
id_ee5cfc369,0,False
id_ee66fb1eb,0,False
id_ee79842bb,1,True
id_ee79bb883,1,True
id_ee810ae9e,0,False
id_ee85b3e54,1,True
id_ee85baa8b,0,False
id_ee86ccf6a,1,True
id_ee88baadc,0,False
id_ee8e931a9,1,True
id_ee911931f,1,True
id_ee91c02b9,0,False
id_ee9353e5b,0,False
id_ee997753c,0,False
id_eea5c17a8,1,True
id_eea8c81f4,1,True
id_eeafb8f16,0,False
id_eeb0c7c8e,1,True
id_eeb1623fc,1,True
id_eeb3441d6,1,True
id_eeb815d23,2,True
id_eeb85e5bc,1,True
id_eecd09e90,1,True
id_eed0a687b,0,False
id_eed2c7e33,0,False
id_eed4f5eb5,0,False
id_eed6a17c2,1,True
id_eed7e0580,0,False
id_eed82605d,2,True
id_eed84af65,0,False
id_eee1a5f27,1,True
id_eee278ba6,0,False
id_eee45a984,0,False
id_eee8138ed,1,True
id_eee93e425,0,False
id_eeec2c1ce,1,True
id_eeedf00cc,1,True
id_eef0fd97c,1,True
id_eef220ea7,1,True
id_eef548f01,1,True
id_eef82badd,1,True
id_eefd15bfa,0,False
id_eefdfe7b6,0,False
id_eeff19379,0,False
id_ef002f5c6,0,False
id_ef0157157,0,False
id_ef0262fb0,0,False
id_ef048cfaf,0,False
id_ef0571f09,1,True
id_ef094374d,2,True
id_ef0ca3537,2,True
id_ef16e3e21,0,False
id_ef19428d1,1,True
id_ef1ac8e85,1,True
id_ef1c1e353,0,False
id_ef1cb79d5,1,True
id_ef2191484,0,False
id_ef21eac07,1,True
id_ef26cc113,1,True
id_ef2bd48a6,0,False
id_ef3055815,0,False
id_ef319ab1c,1,True
id_ef35711c2,0,False
id_ef36483aa,0,False
id_ef38e0447,0,False
id_ef394ed5c,1,True
id_ef3ff6dcc,0,False
id_ef40e1232,0,False
id_ef4825ebb,0,False
id_ef4c379b4,0,False
id_ef4d78d3a,1,True
id_ef4f12472,0,False
id_ef5037bbb,1,True
id_ef5118271,1,True
id_ef58aefac,1,True
id_ef614cbc6,1,True
id_ef6170610,1,True
id_ef62d7c61,0,False
id_ef6cd4807,1,True
id_ef6e8857e,1,True
id_ef6f45f93,2,True
id_ef722300e,0,False
id_ef72292cd,1,True
id_ef75c6d55,1,True
id_ef75fa976,1,True
id_ef7937391,1,True
id_ef79fa88d,0,False
id_ef7a7d743,1,True
id_ef7e4401c,0,False
id_ef8769461,0,False
id_ef8773583,1,True
id_ef88993d5,1,True
id_ef904d0ad,0,False
id_ef915961c,1,True
id_ef96d2be1,1,True
id_ef9d6ef6c,1,True
id_ef9effe57,1,True
id_ef9fe79d1,1,True
id_efa1d4d6b,0,False
id_efa83968a,0,False
id_efb025a3e,1,True
id_efb0d4762,1,True
id_efb7ab816,1,True
id_efba7d3f9,2,True
id_efbad94b2,1,True
id_efc0faf20,0,False
id_efc220eed,0,False
id_efc41a82d,0,False
id_efc5e22a1,0,False
id_efca6edc1,0,False
id_efd0f6ccb,0,False
id_efd31125e,1,True
id_efd7fd859,1,True
id_efdb1843a,0,False
id_efdd7a7a1,0,False
id_efdf1c074,0,False
id_efe599d46,1,True
id_efedc79ac,0,False
id_efef9ddbb,0,False
id_eff620747,1,True
id_eff8f3848,1,True
id_effe36dbb,0,False
id_effe7d4ca,1,True
id_f003332db,0,False
id_f00a49513,0,False
id_f00e67cc8,1,True
id_f01554d75,1,True
id_f01659f5a,1,True
id_f0183cee7,1,True
id_f019c8970,3,True
id_f01e3b6ae,3,True
id_f01e8456d,1,True
id_f0250b4f7,1,True
id_f02641cdc,2,True
id_f02776dc2,0,False
id_f02795b1e,0,False
id_f02c58b6b,0,False
id_f02ef16cf,1,True
id_f035faa04,1,True
id_f03835128,0,False
