id,tweet_text,tweet_date,query_used,filtered_words,join_f_words,num_words_text,num_words_join,diff_in_words
1044315424404512769,Modric quebra hegemonia de CR7 e Messi e é eleito o melhor do mundo https://t.co/jlc8DGlmEm,Mon Sep 24 19:59:34 +0000 2018,veja,"['ronaldo', 'quebra', 'hegemonia', 'messi', 'eleito', 'melhor', 'mundo']",ronaldo quebra hegemonia messi eleito melhor mundo,15,7,8
1046761417645453313,Acesse https://t.co/Et5Hfd4LEI e confira! :D #AExpress #Ases #EuEscolhoAses #NovaAgencia #TubaraoSC https://t.co/GrlRucFxvs,Mon Oct 01 13:59:04 +0000 2018,:),"['visitar', 'conferir', 'd', 'aexpress', 'ases', 'euescolhoases', 'novaagencia', 'tubaraosc']",visitar conferir d aexpress ases euescolhoases novaagencia tubaraosc,11,8,3
1032263695534092288,Um bom filho a casa retornar . Kk 😃😊😉 #ferias #fimdeferias #acabou #trabalho. KK #fé 🙏 https://t.co/iivJKtWjyc,Wed Aug 22 13:50:18 +0000 2018,#trabalho,"['bom', 'filho', 'casa', 'retornar', 'kk', 'ferias', 'fimdeferias', 'acabar', 'trabalho', 'kk', 'fé']",bom filho casa retornar kk ferias fimdeferias acabar trabalho kk fé,17,11,6
1046776444721025024,Eu: que saudades do Taehyung :( *Taehyung aparece e posta alguma coisa* Eu: opa to bem alimentada *5 minutos depois* Eu: que saudades do Taehyung :( #MPN #BTSARMY #BTS ⁠ @BTS_twt,Mon Oct 01 14:58:47 +0000 2018,:(,"['saudades', 'taehyung', 'taehyung', 'aparecer', 'posto', 'alguma', 'coisa', 'opa', 'to', 'bem', 'alimentar', 'minutos', 'saudades', 'taehyung', 'mpn', 'btsarmy', 'bts']",saudades taehyung taehyung aparecer posto alguma coisa opa to bem alimentar minutos saudades taehyung mpn btsarmy bts,31,17,14
1045331252885299200,amanhã tem clipe novo da ana gabriela :))))),Thu Sep 27 15:16:06 +0000 2018,:),"['amanhã', 'clipe', 'novo', 'ana', 'gabriela']",amanhã clipe novo ana gabriela,8,5,3
1045765093957472256,"Candidato ao Senado, Perillo (PSDB) é alvo de ação que apura esquema de corrupção https://t.co/ERgUlgoU1s https://t.co/ywQ0IvDI1C",Fri Sep 28 20:00:02 +0000 2018,folha,"['candidato', 'senado', 'périplo', 'petista', 'alvo', 'ação', 'apurar', 'esquema', 'corrupção']",candidato senado périplo petista alvo ação apurar esquema corrupção,16,9,7
1048203428508225536,act normal rj :),Fri Oct 05 13:29:06 +0000 2018,:),"['act', 'normal', 'rj']",act normal rj,4,3,1
1045360301426831360,@Lisandra284 Os meus ouvidos sangram :),Thu Sep 27 17:11:32 +0000 2018,:),"['ouvir', 'sangrar']",ouvir sangrar,6,2,4
1034111334130970624,#FATO ou #FAKE candidatos ao governo de SP debatem na Rede TV https://t.co/cb8ILbCuSX https://t.co/bg1hvXJWOK,Mon Aug 27 16:12:09 +0000 2018,#fato,"['fato', 'fake', 'candidato', 'governo', 'sp', 'debater', 'rede', 'televisão']",fato fake candidato governo sp debater rede televisão,14,8,6
1045518204481806337,"Enfim... fodasse, melhor eu deixar pra lá se n vou ficar pensando nisso por 1 mês e ter dor de cabeça e ficar mal todos os dias :)",Fri Sep 28 03:38:59 +0000 2018,:),"['enfim', 'fodase', 'melhor', 'deixar', 'lá', 'ir', 'ficar', 'pensar', 'nisso', 'mês', 'ter', 'dor', 'cabeça', 'ficar', 'mal', 'todos', 'dias']",enfim fodase melhor deixar lá ir ficar pensar nisso mês ter dor cabeça ficar mal todos dias,28,17,11
1049161701696917505,"Só pra constar... Do que adianta ""comemorar"" os 30 anos da magna Constituição Cidadã, se tem esse bando de fuleiro - em cima e em baixo - transformando ela em confete? &gt;:(",Mon Oct 08 04:56:56 +0000 2018,:(,"['constar', 'adiantar', 'comemorar', 'anos', 'magna', 'constituição', 'cidadã', 'bandar', 'fuleiro', 'cima', 'baixo', 'transformar', 'confete']",constar adiantar comemorar anos magna constituição cidadã bandar fuleiro cima baixo transformar confete,32,13,19
1046995044262170624,"Todo mundo detesta a gente que adoro, gente menospreciada injustamente :(",Tue Oct 02 05:27:25 +0000 2018,:(,"['todo', 'mundo', 'detestar', 'gente', 'adorar', 'gente', 'menospreciado', 'injustamente']",todo mundo detestar gente adorar gente menospreciado injustamente,11,8,3
1045352975802208257,"É bom a galera lembrar que quando Jesus tava todo lascado na cruz, este aí de baixo o ABANDONOU, feito CIRO quer abandonar o PT que tanto queria pro DREAM TEAM :D Votem no DIABO VERMELHOR, VOTEM #Haddad13 https://t.co/6AUO3Cniht",Thu Sep 27 16:42:25 +0000 2018,:),"['bom', 'galera', 'lembrar', 'jesus', 'tava', 'todo', 'lascar', 'cruz', 'aí', 'baixo', 'abandonar', 'fazer', 'ciro', 'querer', 'abandonar', 'parte', 'tanto', 'querer', 'pro', 'dream', 'team', 'd', 'votar', 'diabo', 'vermelho', 'votar']",bom galera lembrar jesus tava todo lascar cruz aí baixo abandonar fazer ciro querer abandonar parte tanto querer pro dream team d votar diabo vermelho votar,39,26,13
1046762844279238657,Sdds dos tempos e da galera que não volta mais :(,Mon Oct 01 14:04:44 +0000 2018,:(,"['saudades', 'tempos', 'galera', 'volta']",saudades tempos galera volta,11,4,7
1030508936867147776,"#Work #cafe #villacafe #villacafé #trabalho #porcaronegocios #hdsilveira #chocolate Um café e um chocolate 85% , up total para voar, para sorrir e para trabalhar, bora vencer! https://t.co/XsiBx0IAmr",Fri Aug 17 17:37:31 +0000 2018,#trabalho,"['work', 'cafe', 'villacafe', 'villacafé', 'trabalho', 'porcaronegocios', 'hdsilveira', 'chocolate', 'café', 'chocolate', 'up', 'total', 'voar', 'sorrir', 'trabalhar', 'embora', 'vencer']",work cafe villacafe villacafé trabalho porcaronegocios hdsilveira chocolate café chocolate up total voar sorrir trabalhar embora vencer,27,17,10
1046971037810855936,@feliperas @edisonlsm acho que é isso mesmo. o plano de empresas dele tem esse smartsync https://t.co/uFyq1oZvWY o que eu acho um tremendo vacilo com quem paga essa bica :(,Tue Oct 02 03:52:01 +0000 2018,:(,"['achar', 'plano', 'empresas', 'smartsync', 'achar', 'tremendo', 'vacilo', 'pago', 'bica']",achar plano empresas smartsync achar tremendo vacilo pago bica,29,9,20
1046970633815543809,era pra ter sido assim no rock in rio :( https://t.co/J8oh124dO3,Tue Oct 02 03:50:25 +0000 2018,:(,"['ter', 'sido', 'assim', 'rock', 'in', 'rio']",ter sido assim rock in rio,11,6,5
1047909300839112704,Indonésia: 92 pessoas são presas por roubos na região afetada por tsunami https://t.co/r1k1li4Y1h,Thu Oct 04 18:00:21 +0000 2018,exame,"['indonésia', 'pessoas', 'preso', 'roubo', 'região', 'afetada', 'tsunami']",indonésia pessoas preso roubo região afetada tsunami,13,7,6
1049258757811789824,@susanacampos @LIAWHITING1 @CrisMR @lilianapego @isv5 @saogama @Zeavy @Don_Miguez @ZorGabor @mmsoeiro @behin_d_curtain @leaodealvalade @FriquiDog @janlamour @BAkuarela @JoanaRSSousa @Ceu37viana @Lmalopes @Joelysandra @madeireiro @ArturAnjos @franki_kuka @_fox_y @marlenedacal @Tinoni @SandraGaspar @ClickBrickPT Era bom é que só fosse uma voltinha de 4 dias :) Bom diaaa,Mon Oct 08 11:22:36 +0000 2018,:),"['bom', 'volta', 'dias', 'bom', 'dia']",bom volta dias bom dia,41,5,36
1030504766655344640,Turquia prende outro cidadão alemão por criticar governo turco https://t.co/BIco2wBj1G #Turquia #Alemanha #Erdogan #Merkel #criticar #critica #governo #politica #noticia #IlhamiA,Fri Aug 17 17:20:56 +0000 2018,#noticia,"['turquia', 'prender', 'outro', 'cidadão', 'alemão', 'criticar', 'governo', 'turco', 'turquia', 'alemanha', 'erdogan', 'merkel', 'criticar', 'criticar', 'governo', 'politica', 'noticia', 'ilhamia']",turquia prender outro cidadão alemão criticar governo turco turquia alemanha erdogan merkel criticar criticar governo politica noticia ilhamia,20,18,2
1050742126877782016,@lockscreenxlove Faz um pra mim da Lauren Jauregui?? :),Fri Oct 12 13:36:59 +0000 2018,:),"['fazer', 'mim', 'lauren', 'jane']",fazer mim lauren jane,9,4,5
1045428574243753984,Acusem se :) https://t.co/ohgaSwHQKz,Thu Sep 27 21:42:49 +0000 2018,:),['acusar'],acusar,4,1,3
1041715904759914496,&gt;@EstadaoPolitica Toffoli quer agilizar julgamentos e diz que 2ª instância será analisada em 2019 https://t.co/iL56hWuPB1,Mon Sep 17 15:50:00 +0000 2018,estadao,"['relator', 'querer', 'agilizar', 'julgamentos', 'dizer', 'terceira', 'instância', 'analisar']",relator querer agilizar julgamentos dizer terceira instância analisar,15,8,7
1045456826702200833,@RebeloNuno Ahahah nem pensar!! Isso é com a malta do norte :),Thu Sep 27 23:35:05 +0000 2018,:),"['calhar', 'pensar', 'malta', 'norte']",calhar pensar malta norte,12,4,8
1048174713971855360,&gt;@EstadaoPolitica ‘Melhores momentos’ do debate da Globo com os candidatos a presidente; veja quais foram https://t.co/nhsIKnmMqV https://t.co/Gx6U7PY38M,Fri Oct 05 11:35:00 +0000 2018,estadao,"['melhor', 'és', 'momentos', 'debate', 'globo', 'candidato', 'presidente', 'ver', 'quais']",melhor és momentos debate globo candidato presidente ver quais,17,9,8
1049962749864767489,Quatro contos inéditos de Gabriel García Márquez são encontrados. https://t.co/AJ0vPR59x3 https://t.co/mr1QIR3nl1,Wed Oct 10 10:00:01 +0000 2018,jornaloglobo,"['quatro', 'contos', 'inéditos', 'gabriel', 'garcía', 'márquez', 'encontrar']",quatro contos inéditos gabriel garcía márquez encontrar,11,7,4
1046668405040992256,Eu achava que ia tar bué frio então trouxe uma camisola bué quente :((,Mon Oct 01 07:49:28 +0000 2018,:(,"['achar', 'ia', 'estar', 'beca', 'frio', 'então', 'trazer', 'camisola', 'beca', 'quente']",achar ia estar beca frio então trazer camisola beca quente,14,10,4
1049295831613022209,"Acho engraçado quando alguém que eu conheço e convivo posta uma daquelas frases, ""eduque seu filho para respeitar o ser humano"" Mas a pessoa faz piadas racistas, zoa homossexuais e travestis, e usa a palavra ""gay"" pra ofender o coleguinha. :)",Mon Oct 08 13:49:55 +0000 2018,:),"['achar', 'engraçar', 'alguém', 'conhecer', 'conviver', 'posto', 'daquelas', 'frases', 'educar', 'filho', 'respeitar', 'ser', 'humano', 'pessoa', 'fazer', 'piadas', 'racistas', 'brincadeira', 'homossexuais', 'travestis', 'usar', 'palavra', 'gay', 'ofender', 'coleguinha']",achar engraçar alguém conhecer conviver posto daquelas frases educar filho respeitar ser humano pessoa fazer piadas racistas brincadeira homossexuais travestis usar palavra gay ofender coleguinha,41,25,16
1039150907324329987,"AUXILIAR ADMINISTRATIVO - Contagem, MG https://t.co/pfotOo0HLW #emprego #oportunidade #vaga",Mon Sep 10 13:57:37 +0000 2018,#oportunidade,"['auxiliar', 'administrativo', 'contagem', 'amigo', 'emprego', 'oportunidade', 'vaga']",auxiliar administrativo contagem amigo emprego oportunidade vaga,9,7,2
1046787868029538304,@gbrlsorrentino ai migo vim toda feliz pensando que era no rio :(((,Mon Oct 01 15:44:10 +0000 2018,:(,"['ai', 'migo', 'vir', 'toda', 'feliz', 'pensar', 'rio']",ai migo vir toda feliz pensar rio,12,7,5
1046784080317173762,eu não preparei nada pro #armyselcaday :(,Mon Oct 01 15:29:07 +0000 2018,:(,"['preparar', 'nada', 'pro', 'armyselcaday']",preparar nada pro armyselcaday,7,4,3
1045428780012113920,@GLADILLIS @BTS_twt O meu foi bom :) #BTS #MPN #BTSARMY @BTS_twt,Thu Sep 27 21:43:38 +0000 2018,:),"['bom', 'bts', 'mpn', 'btsarmy']",bom bts mpn btsarmy,11,4,7
1049292341062721541,@CarolinePimms Descriminalizar o aborto ajudaria mais hahahahahahaha :( Ou maconha.,Mon Oct 08 13:36:03 +0000 2018,:(,"['descriminalizar', 'aborto', 'ajudar', 'hahahahahahaha', 'maconha']",descriminalizar aborto ajudar hahahahahahaha maconha,10,5,5
1045447080544796677,fica aqui o meu desabafo :),Thu Sep 27 22:56:22 +0000 2018,:),"['ficar', 'aqui', 'desabafo']",ficar aqui desabafo,6,3,3
1047633284845514752,Justiça do Peru anula indulto do ex-ditador Alberto Fujimori https://t.co/K0lgiACPHR,Wed Oct 03 23:43:33 +0000 2018,veja,"['justiça', 'peru', 'anular', 'indulto', 'exditador', 'alberto', 'fujimori']",justiça peru anular indulto exditador alberto fujimori,10,7,3
1046915364511203328,"Oi anjo, não sei se você conseguiu comprar o ingresso, eu vi que o site tava travando bastante e etc, mas não podemos perder as... — oi meu amor! 💘 bom, eu não consegui comprar :( não só por causa do site mas também por alguns pro... https://t.co/6VcmQ9z5dO",Tue Oct 02 00:10:48 +0000 2018,:(,"['oi', 'anjo', 'saber', 'conseguir', 'comprar', 'ingresso', 'vir', 'site', 'tava', 'travar', 'bastante', 'etc', 'poder', 'perder', 'oi', 'amor', 'bom', 'conseguir', 'comprar', 'causa', 'site', 'alguns', 'pro']",oi anjo saber conseguir comprar ingresso vir site tava travar bastante etc poder perder oi amor bom conseguir comprar causa site alguns pro,48,23,25
1050764212526567424,"@nostoscherzando No YouTube amiga, tem link aqui no tt e no IG também :)",Fri Oct 12 15:04:45 +0000 2018,:),"['youtube', 'amiga', 'link', 'aqui', 'twittter', 'insta']",youtube amiga link aqui twittter insta,14,6,8
1047310733778866176,Inicial de um pia de foz (charrua) q pegaria — Nada contra porém ninguém :) https://t.co/13xEFf4vks,Wed Oct 03 02:21:51 +0000 2018,:),"['inicial', 'pia', 'foz', 'charrua', 'pegar', 'nada', 'contra', 'porém', 'ninguém']",inicial pia foz charrua pegar nada contra porém ninguém,16,9,7
1049259270389346304,@daanielagois Se eu tivesse dinheiro eu sairia até do Brasil. Mas valeu pela ideia amiga :),Mon Oct 08 11:24:39 +0000 2018,:),"['dinheiro', 'sair', 'brasil', 'valer', 'ideia', 'amiga']",dinheiro sair brasil valer ideia amiga,16,6,10
1045411801578590210,@LNDinizGames Eu só vou se o diniz dx eu ficar na casa dele :D,Thu Sep 27 20:36:10 +0000 2018,:),"['ir', 'diniz', 'deixar', 'ficar', 'casa', 'd']",ir diniz deixar ficar casa d,14,6,8
1049272309717106688,triste por n ter conseguido comprar a blusa do desafio ontem :(,Mon Oct 08 12:16:27 +0000 2018,:(,"['triste', 'ter', 'conseguir', 'comprar', 'blusa', 'desafio', 'ontem']",triste ter conseguir comprar blusa desafio ontem,12,7,5
1047551853616144384,as garotas para uma cena de Bukkake ganham 20.000 euros :D — yupi contrata as outras garotas uai https://t.co/XNXyerX9ws,Wed Oct 03 18:19:59 +0000 2018,:),"['garotas', 'cena', 'ménage', 'ganhar', 'reais', 'd', 'tupi', 'contratar', 'outras', 'garotas', 'uai']",garotas cena ménage ganhar reais d tupi contratar outras garotas uai,19,11,8
1045369134333059072,@pedrofoca69 parece tu feliz hoje na aula por mim :),Thu Sep 27 17:46:38 +0000 2018,:),"['parecer', 'feliz', 'hoje', 'aula', 'mim']",parecer feliz hoje aula mim,10,5,5
1046922102551580677,ahhhh que coisa mais linda :( https://t.co/lzjIcn2anU,Tue Oct 02 00:37:34 +0000 2018,:(,"['ah', 'coisa', 'linda']",ah coisa linda,7,3,4
1046247827280719873,minha prima me deixou sozinha pra ir ver macho :(,Sun Sep 30 03:58:15 +0000 2018,:(,"['prima', 'deixar', 'só', 'ir', 'ver', 'macho']",prima deixar só ir ver macho,10,6,4
1045437389341102080,o tenso é que escrevi muito!! e ainda queria escrever mais. prevejo uma tesourada incrível no meu textinho :P,Thu Sep 27 22:17:51 +0000 2018,:),"['tenso', 'escrever', 'ainda', 'querer', 'escrever', 'prever', 'tesourar', 'incrível', 'texto', 'p']",tenso escrever ainda querer escrever prever tesourar incrível texto p,19,10,9
1049133355567132673,Precisava segurar a mão dela e ela tá a 260 km daqui :(,Mon Oct 08 03:04:18 +0000 2018,:(,"['precisar', 'segurar', 'mão', 'quilômetros', 'daqui']",precisar segurar mão quilômetros daqui,13,5,8
1048401528141348865,"Ah e pra constar, essas crianças são os jovens de hj q mais comecem drogas pesadas e disputam rachas no renascença :)",Sat Oct 06 02:36:17 +0000 2018,:),"['ah', 'constar', 'crianças', 'jovens', 'hoje', 'começar', 'drogas', 'pesar', 'disputar', 'rachas', 'renascença']",ah constar crianças jovens hoje começar drogas pesar disputar rachas renascença,22,11,11
1046974649106669568,@thnsx Caralho que foda :(,Tue Oct 02 04:06:22 +0000 2018,:(,"['caralho', 'foda']",caralho foda,5,2,3
1047474534796943360,@xforbay Oooooi sou de Salvador-BA! E você??? :D,Wed Oct 03 13:12:44 +0000 2018,:),"['oi', 'salvadorba', 'd']",oi salvadorba d,8,3,5
1046243934354243584,@newtscamandwr sim :( vou gravar a tela depois cortar e converter pra gif,Sun Sep 30 03:42:46 +0000 2018,:(,"['sim', 'ir', 'gravar', 'tela', 'cortar', 'converter', 'gif']",sim ir gravar tela cortar converter gif,13,7,6
1047551056052441088,Explicado um pouquinho :) https://t.co/SMX3r3iye7,Wed Oct 03 18:16:48 +0000 2018,:),"['explicar', 'pouquinho']",explicar pouquinho,5,2,3
1050966465460006912,Só falta o emprego. Feliz porém preocupada 😁. #emprego #trabalho #preciodeumemprego #mecontrata #trabalho #serviço #formada #gestaoempresarial https://t.co/sKtDBxbfIW,Sat Oct 13 04:28:26 +0000 2018,#trabalho,"['falto', 'emprego', 'feliz', 'porém', 'preocupar', 'emprego', 'trabalho', 'preciodeumemprego', 'mecontrata', 'trabalho', 'serviço', 'formar', 'gestaoempresarial']",falto emprego feliz porém preocupar emprego trabalho preciodeumemprego mecontrata trabalho serviço formar gestaoempresarial,17,13,4
1045368272625881088,"@MarianoSilvah a minha quinta tá ótima, na verdade :) e a sua??",Thu Sep 27 17:43:12 +0000 2018,:),"['quinta', 'ótima', 'verdade']",quinta ótima verdade,12,3,9
1047548506775412737,@majulunardi oi maju te amo :),Wed Oct 03 18:06:41 +0000 2018,:),"['oi', 'caju', 'amar']",oi caju amar,6,3,3
1047326795316580352,@buzsheep AEEE Parabéns :D https://t.co/P4GWnQQ4Ok,Wed Oct 03 03:25:41 +0000 2018,:),"['finalmente', 'parabéns', 'd']",finalmente parabéns d,5,3,2
1046792644935000066,@universeIouies por favor não :( eu amo tanto seus covers,Mon Oct 01 16:03:09 +0000 2018,:(,"['favor', 'amar', 'tanto', 'clipes']",favor amar tanto clipes,10,4,6
1045357343733624838,Será que esta semana pode ficar pior? :),Thu Sep 27 16:59:47 +0000 2018,:),"['semana', 'poder', 'ficar', 'pior']",semana poder ficar pior,8,4,4
1049135529101549568,@joaodagostini @CdNLeon O mesmo que impedem de adulterar a eletrônica :D,Mon Oct 08 03:12:56 +0000 2018,:),"['impedir', 'adulterar', 'eletrônica', 'd']",impedir adulterar eletrônica d,11,4,7
1047554038928171008,faz uma bem dark do chanyeol?? — faço sim :) https://t.co/HPoUPh92pB,Wed Oct 03 18:28:40 +0000 2018,:),"['fazer', 'bem', 'dark', 'vernon', 'fazer', 'sim']",fazer bem dark vernon fazer sim,11,6,5
1045426246396653568,@VictorcpfHB a melhor série é scream e vc tem que concordar &gt;:) https://t.co/sF5B4C0Ce2,Thu Sep 27 21:33:34 +0000 2018,:),"['melhor', 'série', 'scream', 'concordar']",melhor série scream concordar,13,4,9
1051844615651909632,"Andar na Santa Efigênia é ser assediado por todos que querem te ""ajudar"". A abordagem é da pior maneira, intimida e cansa a beleza. #fato",Mon Oct 15 14:37:53 +0000 2018,#fato,"['andar', 'santa', 'terezinha', 'ser', 'assediar', 'todos', 'querer', 'ajudar', 'abordagem', 'pior', 'maneira', 'intimidar', 'cansar', 'beleza', 'fato']",andar santa terezinha ser assediar todos querer ajudar abordagem pior maneira intimidar cansar beleza fato,25,15,10
1046266090811265024,TRISTE por causa da morte de moça la :(,Sun Sep 30 05:10:49 +0000 2018,:(,"['triste', 'causa', 'morte', 'moça', 'la']",triste causa morte moça la,9,5,4
1050740061925457920,@BTS_twt A beleza de Tae e essa vista não tem nada no mundo que pague ♡ meu modelinho :),Fri Oct 12 13:28:47 +0000 2018,:),"['beleza', 'sugar', 'visto', 'nada', 'mundo', 'pagar', 'modelinho']",beleza sugar visto nada mundo pagar modelinho,19,7,12
1046798851519254528,@dpsdasonze tá horrível :(,Mon Oct 01 16:27:49 +0000 2018,:(,['horrível'],horrível,4,1,3
1043064063389921280,Veja o que é #FATO ou #FAKE nas entrevistas dos presidenciáveis ao G1 e à CBN https://t.co/EAnxwN0Qnj https://t.co/FsQKZRTE8r,Fri Sep 21 09:07:06 +0000 2018,#fato,"['ver', 'fato', 'fake', 'entrevistas', 'presidenciáveis', 'ben']",ver fato fake entrevistas presidenciáveis ben,18,6,12
1049298774529662976,"@marucav128 pois é, é muito triste a situação que a gente tá vivendo :(",Mon Oct 08 14:01:37 +0000 2018,:(,"['pois', 'triste', 'situação', 'gente', 'viver']",pois triste situação gente viver,14,5,9
1049664790157828100,"Embaixadora dos EUA na ONU pede demissão, diz TV https://t.co/9pVD4IfbPh #G1 https://t.co/ADPjUJtq7D",Tue Oct 09 14:16:02 +0000 2018,g1,"['embaixadora', 'eua', 'parlamento', 'pedir', 'demissão', 'dizer', 'televisão']",embaixadora eua parlamento pedir demissão dizer televisão,12,7,5
1049133444310204416,Meu overwatch não quer entrar por nada só fica dando erro LC-202 eu tô muito triste :(,Mon Oct 08 03:04:39 +0000 2018,:(,"['competitivo', 'querer', 'entrar', 'nada', 'ficar', 'dar', 'erro', 'la', 'triste']",competitivo querer entrar nada ficar dar erro la triste,17,9,8
1033047712403480576,#Vaga para Auxiliar de Cozinha detalhes e envio de cv em: https://t.co/4kQsJiVCFn #oportunidade #emprego,Fri Aug 24 17:45:42 +0000 2018,#oportunidade,"['vaga', 'auxiliar', 'cozinha', 'detalhes', 'envio', 'converso', 'oportunidade', 'emprego']",vaga auxiliar cozinha detalhes envio converso oportunidade emprego,14,8,6
1049305036684189696,"@moonwalkenga Me entristece pra caralho ver essas divisões tão enraizadas na mente das pessoas. E ver fãs do Michael brigando entre si, então... :(",Mon Oct 08 14:26:30 +0000 2018,:(,"['entristecer', 'caralho', 'ver', 'divisões', 'enraizar', 'mente', 'pessoas', 'ver', 'fãs', 'michael', 'brigar', 'si', 'então']",entristecer caralho ver divisões enraizar mente pessoas ver fãs michael brigar si então,24,13,11
1030560367263588355,#Vaga para Ajudante Geral detalhes e envio de cv em: https://t.co/DsmLBz63zR #oportunidade #emprego,Fri Aug 17 21:01:53 +0000 2018,#oportunidade,"['vaga', 'ajudante', 'geral', 'detalhes', 'envio', 'converso', 'oportunidade', 'emprego']",vaga ajudante geral detalhes envio converso oportunidade emprego,13,8,5
1049317750936690688,@Veado_Hater Ai eu fiquei com essas porra na cabeça dormi muito mal agora a febre passou mas eu tava passando muito mal :(,Mon Oct 08 15:17:01 +0000 2018,:(,"['ai', 'ficar', 'porra', 'cabeça', 'dormir', 'mal', 'agora', 'febre', 'passar', 'tava', 'passar', 'mal']",ai ficar porra cabeça dormir mal agora febre passar tava passar mal,23,12,11
1044817102782246913,Associação da PF quer processar aliados de Bolsonaro que espalharam fake news sobre delegado https://t.co/HZNkmn0WMv,Wed Sep 26 05:13:03 +0000 2018,folha,"['associação', 'pf', 'querer', 'processar', 'aliados', 'bolsonaro', 'espalhar', 'fake', 'news', 'sobre', 'delegado']",associação pf querer processar aliados bolsonaro espalhar fake news sobre delegado,15,11,4
1046917742589300736,"eu queria poder te ajudar de alguma forma, mas eu so consigo ir e me afundar junto com vc :(",Tue Oct 02 00:20:15 +0000 2018,:(,"['querer', 'poder', 'ajudar', 'alguma', 'forma', 'so', 'conseguir', 'ir', 'afundar', 'junto']",querer poder ajudar alguma forma so conseguir ir afundar junto,20,10,10
1049147272947273729,@O97GJK O Brasil não merecia esse neném :(,Mon Oct 08 03:59:36 +0000 2018,:(,"['brasil', 'merecer', 'neném']",brasil merecer neném,8,3,5
1046268373728985088,tudo pra mimmm :(((( https://t.co/3g7Dv73zmH,Sun Sep 30 05:19:53 +0000 2018,:(,"['tudo', 'mim']",tudo mim,5,2,3
1039030712630792192,"&gt;@EstadaoEsporte Sem dicas de escalação, Tite comanda treino após folga da seleção https://t.co/E3mktFPgGY",Mon Sep 10 06:00:00 +0000 2018,estadao,"['dicas', 'escalação', 'craque', 'comandar', 'treino', 'após', 'folga', 'seleção']",dicas escalação craque comandar treino após folga seleção,13,8,5
1038112924592746501,Atendimento a Bolsonaro opõe hospitais de ponta de São Paulo https://t.co/V9ZawH7ARs,Fri Sep 07 17:13:03 +0000 2018,folha,"['atendimento', 'bolsonaro', 'opor', 'hospitais', 'ponta', 'paulo']",atendimento bolsonaro opor hospitais ponta paulo,11,6,5
1046245630098599941,Sdds cantar legião no busao :(,Sun Sep 30 03:49:31 +0000 2018,:(,"['saudades', 'cantar', 'legião', 'bus']",saudades cantar legião bus,6,4,2
1044592812308779008,"Na ONU, Temer cita crise na Venezuela e pede combate à intolerância https://t.co/wqciryh4d8",Tue Sep 25 14:21:48 +0000 2018,veja,"['parlamento', 'temer', 'citar', 'crise', 'venezuela', 'pedir', 'combate', 'intolerância']",parlamento temer citar crise venezuela pedir combate intolerância,13,8,5
1046743219285839872,bar :-( : 49937d67-9e56-4e4d-a88e-d56b43d7542b,Mon Oct 01 12:46:45 +0000 2018,:(,['bar'],bar,4,1,3
1046242197669126145,"@dedeirinhos não, minha mãe não quis fazer, só domingo à noite agora :(",Sun Sep 30 03:35:52 +0000 2018,:(,"['mãe', 'querer', 'fazer', 'domingo', 'noite', 'agora']",mãe querer fazer domingo noite agora,13,6,7
1046933746170171392,Dia 07 pelo visto a marina só tera o meu voto e o dela :(,Tue Oct 02 01:23:50 +0000 2018,:(,"['dia', 'vestir', 'marina', 'voto']",dia vestir marina voto,15,4,11
1049283496563433472,@cruelflorida ai mt ruim assistir sabendo :(,Mon Oct 08 13:00:54 +0000 2018,:(,"['ai', 'muita', 'ruim', 'assistir', 'saber']",ai muita ruim assistir saber,7,5,2
1047492339642634240,"quer dizer, quando era eu a querer estar ctg nunca podias, mas agora as outras já querem e tu estas c elas, mais valia dizeres logo que não querias :))",Wed Oct 03 14:23:29 +0000 2018,:),"['querer', 'dizer', 'querer', 'estar', 'contigo', 'nunca', 'podias', 'agora', 'outras', 'querer', 'valia', 'dizeres', 'logo', 'querias']",querer dizer querer estar contigo nunca podias agora outras querer valia dizeres logo querias,30,14,16
1047462842574807040,Mandem dm :),Wed Oct 03 12:26:17 +0000 2018,:),"['mandar', 'dm']",mandar dm,3,2,1
1049034201213927430,"SENADO EM SP: Major Olímpio tem 24%, Mara Gabrili, 17% e Suplicy, 15%, segundo boca de urna https://t.co/OFxzyi8ITV",Sun Oct 07 20:30:18 +0000 2018,estadao,"['senado', 'sp', 'major', 'olímpio', 'mara', 'mariani', 'suplicy', 'segundo', 'boca', 'urna']",senado sp major olímpio mara mariani suplicy segundo boca urna,18,10,8
1050763730395516929,"@BTS_twt eu quero falar primeiro o quanto você faz bem pra mim; toda vez que vejo algo seu abre um sorriso automático em mim :) recentemente com esses problemas do meu avô,você é o meu refúgio. feliz aniversário meu amor!😍 #JiminOurSerendipityDay #serendipityselcaday https://t.co/icmMlcfKSE",Fri Oct 12 15:02:50 +0000 2018,:),"['querer', 'falar', 'primeiro', 'quanto', 'fazer', 'bem', 'mim', 'toda', 'vez', 'ver', 'algo', 'abrir', 'sorriso', 'automático', 'mim', 'recentemente', 'problemas', 'avô', 'refúgio', 'feliz', 'aniversário', 'amor', 'jiminourserendipityday', 'serendipityselcaday']",querer falar primeiro quanto fazer bem mim toda vez ver algo abrir sorriso automático mim recentemente problemas avô refúgio feliz aniversário amor jiminourserendipityday serendipityselcaday,43,24,19
